,cases,county,date_number,Population,region,pop_dens,crime_per_100k,tranlevel
23203,2889,Anson,52,22028.0,Central,41.5,2802.1,High
23393,1215,Washington,53,10708.0,Coastal,31.8,1746.8,High
23300,20735,Alamance,53,175029.0,Northern,404.8,3065.6,High
23396,8006,Wilkes,53,65151.0,Northern,87.5,1887.3,High
23302,1156,Alleghany,53,11057.0,Northern,46.4,697.2,High
23399,1988,Yancey,53,18320.0,Western,59.1,557.0,High
23334,7752,Franklin,53,70655.0,Eastern,139.4,1314.6,High
23395,12755,Wayne,53,115895.0,Coastal,211.8,2813.0,High
23337,825,Graham,53,7935.0,Western,27.5,8085.4,High
23398,4616,Yadkin,53,36925.0,Northern,111.1,1820.8,High
23397,10648,Wilson,53,79078.0,Coastal,214.3,2386.9,High
23335,30337,Gaston,53,233387.0,Central,640.7,2912.4,High
23336,813,Gates,53,10324.0,Coastal,30.8,750.9,High
23301,4956,Alexander,53,36172.0,Northern,140.2,1440.7,High
23303,2889,Anson,53,22028.0,Central,41.5,2802.1,High
23394,5294,Watauga,53,54804.0,Northern,173.1,1191.8,High
23344,11859,Henderson,53,117429.0,Western,311.8,2039.7,High
23309,11730,Brunswick,53,144821.0,Coastal,160.8,1537.1,High
23350,25575,Johnston,53,224833.0,Coastal,272.7,1547.3,High
23315,6125,Carteret,53,69039.0,Coastal,133.3,1912.1,High
23331,28812,Durham,53,331347.0,Eastern,1133.7,3966.0,High
23345,2250,Hertford,53,20374.0,Coastal,61.0,2281.6,High
23320,1662,Chowan,53,13646.0,Coastal,79.4,1402.6,High
23342,14077,Harnett,53,134986.0,Eastern,224.5,2172.6,High
23383,8868,Stanly,53,62143.0,Central,158.2,2425.2,High
23316,2381,Caswell,53,22400.0,Eastern,53.5,317.5,High
23363,12438,Nash,53,96101.0,Coastal,175.7,1838.5,High
23384,4721,Stokes,53,44422.0,Northern,99.1,2146.85,High
23351,970,Jones,53,9076.0,Coastal,19.5,0.0,High
23313,10355,Caldwell,53,81319.0,Northern,170.9,2504.8,High
23308,4365,Bladen,53,29171.0,Coastal,33.8,2578.5,High
23328,18982,Davidson,53,171752.0,Northern,305.4,1757.8,High
23361,3649,Montgomery,53,25485.0,Eastern,52.4,2480.1,High
23341,6218,Halifax,53,47859.0,Coastal,67.2,2754.7,High
23385,9371,Surry,53,70573.0,Northern,134.0,1507.5,High
23378,8923,Rockingham,53,90457.0,Northern,161.0,2130.4,High
23362,10528,Moore,53,102966.0,Eastern,142.9,1617.3,High
23376,5646,Richmond,53,43006.0,Eastern,90.7,5508.4,High
23364,22364,New Hanover,53,230423.0,Coastal,1174.0,2612.3,High
23369,3716,Pasquotank,53,40966.0,Coastal,178.8,2078.8,High
23330,7637,Duplin,53,48249.0,Coastal,59.8,2911.6,High
23317,22039,Catawba,53,162841.0,Northern,400.2,2802.5,High
23311,11391,Burke,53,88398.0,Western,173.0,1836.1,High
23379,19641,Rowan,53,148565.0,Northern,287.1,2292.8,High
23366,20773,Onslow,53,207928.0,Coastal,268.4,2191.23,High
23349,4198,Jackson,53,41919.0,Western,87.8,1864.6,High
23377,20040,Robeson,53,115899.0,Coastal,123.0,5137.4,High
23312,25599,Cabarrus,53,232873.0,Central,625.1,1374.8,High
23318,5465,Chatham,53,77095.0,Eastern,111.9,1456.0,High
23348,21762,Iredell,53,192986.0,Northern,325.0,1866.4,High
23343,5235,Haywood,53,62831.0,Western,112.2,3591.8,High
23380,8413,Rutherford,53,63870.0,Western,114.0,2009.9,High
23327,2767,Dare,53,37817.0,Coastal,96.3,1872.9,High
23368,1230,Pamlico,53,12215.0,Coastal,36.5,2321.5,High
23365,2027,Northampton,53,16953.0,Eastern,32.6,2092.6,High
23310,20651,Buncombe,53,271638.0,Western,410.4,3012.8,High
23381,9109,Sampson,53,58371.0,Coastal,62.4,2241.9,High
23319,3193,Cherokee,53,28738.0,Western,63.2,3613.3,High
23382,4466,Scotland,53,33662.0,Eastern,107.1,3528.0,High
23326,1805,Currituck,53,29385.0,Coastal,107.3,1344.3,High
23386,1388,Swain,53,14046.0,Western,26.8,3517.8,High
23367,9407,Orange,53,148331.0,Eastern,374.0,1991.9,High
23370,6543,Pender,53,62250.0,Coastal,69.1,1461.9,High
23321,1060,Clay,53,11238.0,Western,51.6,2288.34,High
23371,1128,Perquimans,53,13049.0,Coastal,52.6,684.8,High
23392,1901,Warren,53,18621.0,Eastern,43.4,2235.0,High
23325,35643,Cumberland,53,341793.0,Eastern,512.9,3748.5,High
23323,7971,Columbus,53,49795.0,Coastal,54.0,2887.71,High
23305,2257,Avery,53,17347.0,Western,72.0,1003.4,High
23390,5288,Vance,53,41665.0,Eastern,168.7,3584.5,High
23373,23198,Pitt,53,173536.0,Coastal,261.0,2238.9,High
23389,28112,Union,53,244960.0,Central,376.6,1582.3,High
23391,103805,Wake,53,1154170.0,Eastern,1353.3,1846.0,High
23333,40807,Forsyth,53,387703.0,Northern,938.1,4129.5,High
23355,3545,Macon,53,37041.0,Western,71.8,2077.4,High
23324,10452,Craven,53,102568.0,Coastal,142.5,2112.3,High
23304,2510,Ashe,53,26506.0,Northern,62.3,1123.1,High
23372,3946,Person,53,39048.0,Eastern,99.7,1862.8,High
23346,5659,Hoke,53,53783.0,Eastern,133.5,2028.14,High
23338,6465,Granville,53,60720.0,Eastern,114.6,1466.3,High
23354,11617,Lincoln,53,88742.0,Central,293.4,1745.2,High
23356,1843,Madison,53,21146.0,Western,47.1,1247.6,High
23339,2713,Greene,53,19978.0,Coastal,76.7,1640.3,High
23353,7009,Lenoir,53,54323.0,Coastal,138.1,3246.04,High
23314,745,Camden,53,10537.0,Coastal,43.1,793.0,High
23375,16711,Randolph,53,143325.0,Northern,184.3,1615.5,High
23307,1929,Bertie,53,17302.0,Coastal,25.7,1594.6,High
23332,6161,Edgecombe,53,48604.0,Coastal,96.7,2366.3,High
23360,1581,Mitchell,53,14783.0,Western,67.4,458.42,High
23387,2868,Transylvania,53,32825.0,Western,87.2,978.5,High
23359,129834,Mecklenburg,53,1128426.0,Central,2130.4,3736.1,High
23352,7172,Lee,53,64360.0,Eastern,248.1,1631.1,High
23357,2683,Martin,53,21503.0,Coastal,48.3,2717.4,High
23374,1684,Polk,53,19461.0,Western,81.3,1596.5,High
23340,53377,Guilford,53,545484.0,Northern,838.0,3371.1,High
23358,5968,McDowell,53,44151.0,Western,101.3,2610.9,High
23322,13408,Cleveland,53,99332.0,Western,214.4,2001.7,High
23347,689,Hyde,53,4595.0,Coastal,7.5,0.0,Moderate
23329,4776,Davie,53,43127.0,Northern,162.0,1665.25,High
23388,405,Tyrrell,53,3315.0,Coastal,8.3,957.2,High
23306,5126,Beaufort,53,44150.0,Coastal,53.6,2157.95,High
23416,2408,Caswell,54,22400.0,Eastern,53.5,317.5,High
23417,22317,Catawba,54,162841.0,Northern,400.2,2802.5,High
23436,823,Gates,54,10324.0,Coastal,30.8,750.9,High
23470,6692,Pender,54,62250.0,Coastal,69.1,1461.9,High
23447,695,Hyde,54,4595.0,Coastal,7.5,0.0,High
23469,3776,Pasquotank,54,40966.0,Coastal,178.8,2078.8,High
23415,6206,Carteret,54,69039.0,Coastal,133.3,1912.1,High
23448,22097,Iredell,54,192986.0,Northern,325.0,1866.4,High
23471,1146,Perquimans,54,13049.0,Coastal,52.6,684.8,High
23468,1242,Pamlico,54,12215.0,Coastal,36.5,2321.5,High
23428,19280,Davidson,54,171752.0,Northern,305.4,1757.8,High
23492,1915,Warren,54,18621.0,Eastern,43.4,2235.0,High
23401,5040,Alexander,54,36172.0,Northern,140.2,1440.7,High
23459,131438,Mecklenburg,54,1128426.0,Central,2130.4,3736.1,High
23498,4685,Yadkin,54,36925.0,Northern,111.1,1820.8,High
23452,7299,Lee,54,64360.0,Eastern,248.1,1631.1,High
23422,13621,Cleveland,54,99332.0,Western,214.4,2001.7,High
23458,6126,McDowell,54,44151.0,Western,101.3,2610.9,High
23457,2723,Martin,54,21503.0,Coastal,48.3,2717.4,High
23460,1603,Mitchell,54,14783.0,Western,67.4,458.42,High
23453,7113,Lenoir,54,54323.0,Coastal,138.1,3246.04,High
23425,36131,Cumberland,54,341793.0,Eastern,512.9,3748.5,High
23423,8124,Columbus,54,49795.0,Coastal,54.0,2887.71,High
23456,1898,Madison,54,21146.0,Western,47.1,1247.6,High
23455,3615,Macon,54,37041.0,Western,71.8,2077.4,High
23424,10580,Craven,54,102568.0,Coastal,142.5,2112.3,High
23454,11786,Lincoln,54,88742.0,Central,293.4,1745.2,High
23400,20954,Alamance,54,175029.0,Northern,404.8,3065.6,High
23497,10734,Wilson,54,79078.0,Coastal,214.3,2386.9,High
23421,1080,Clay,54,11238.0,Western,51.6,2288.34,High
23461,3687,Montgomery,54,25485.0,Eastern,52.4,2480.1,High
23466,21070,Onslow,54,207928.0,Coastal,268.4,2191.23,High
23449,4243,Jackson,54,41919.0,Western,87.8,1864.6,High
23499,2067,Yancey,54,18320.0,Western,59.1,557.0,High
23418,5554,Chatham,54,77095.0,Eastern,111.9,1456.0,High
23427,2841,Dare,54,37817.0,Coastal,96.3,1872.9,High
23465,2053,Northampton,54,16953.0,Eastern,32.6,2092.6,High
23426,1843,Currituck,54,29385.0,Coastal,107.3,1344.3,High
23419,3301,Cherokee,54,28738.0,Western,63.2,3613.3,High
23463,12591,Nash,54,96101.0,Coastal,175.7,1838.5,High
23450,26043,Johnston,54,224833.0,Coastal,272.7,1547.3,High
23420,1690,Chowan,54,13646.0,Coastal,79.4,1402.6,High
23435,30756,Gaston,54,233387.0,Central,640.7,2912.4,High
23462,10711,Moore,54,102966.0,Eastern,142.9,1617.3,High
23451,992,Jones,54,9076.0,Coastal,19.5,0.0,High
23464,22782,New Hanover,54,230423.0,Coastal,1174.0,2612.3,High
23496,8130,Wilkes,54,65151.0,Northern,87.5,1887.3,High
23473,23482,Pitt,54,173536.0,Coastal,261.0,2238.9,High
23431,29050,Durham,54,331347.0,Eastern,1133.7,3966.0,High
23485,9499,Surry,54,70573.0,Northern,134.0,1507.5,High
23441,6300,Halifax,54,47859.0,Coastal,67.2,2754.7,High
23408,4490,Bladen,54,29171.0,Coastal,33.8,2578.5,High
23484,4781,Stokes,54,44422.0,Northern,99.1,2146.85,High
23483,9004,Stanly,54,62143.0,Central,158.2,2425.2,High
23442,14320,Harnett,54,134986.0,Eastern,224.5,2172.6,High
23486,1409,Swain,54,14046.0,Western,26.8,3517.8,High
23494,5365,Watauga,54,54804.0,Northern,173.1,1191.8,High
23482,4531,Scotland,54,33662.0,Eastern,107.1,3528.0,High
23481,9212,Sampson,54,58371.0,Coastal,62.4,2241.9,High
23410,21000,Buncombe,54,271638.0,Western,410.4,3012.8,High
23480,8521,Rutherford,54,63870.0,Western,114.0,2009.9,High
23443,5324,Haywood,54,62831.0,Western,112.2,3591.8,High
23495,12881,Wayne,54,115895.0,Coastal,211.8,2813.0,High
23409,12016,Brunswick,54,144821.0,Coastal,160.8,1537.1,High
23402,1159,Alleghany,54,11057.0,Northern,46.4,697.2,High
23407,1963,Bertie,54,17302.0,Coastal,25.7,1594.6,High
23487,2926,Transylvania,54,32825.0,Western,87.2,978.5,High
23438,6561,Granville,54,60720.0,Eastern,114.6,1466.3,High
23404,2555,Ashe,54,26506.0,Northern,62.3,1123.1,High
23433,41343,Forsyth,54,387703.0,Northern,938.1,4129.5,High
23491,104505,Wake,54,1154170.0,Eastern,1353.3,1846.0,High
23490,5339,Vance,54,41665.0,Eastern,168.7,3584.5,High
23405,2269,Avery,54,17347.0,Western,72.0,1003.4,High
23432,6237,Edgecombe,54,48604.0,Coastal,96.7,2366.3,High
23493,1232,Washington,54,10708.0,Coastal,31.8,1746.8,High
23489,28457,Union,54,244960.0,Central,376.6,1582.3,High
23439,2755,Greene,54,19978.0,Coastal,76.7,1640.3,High
23488,411,Tyrrell,54,3315.0,Coastal,8.3,957.2,High
23437,839,Graham,54,7935.0,Western,27.5,8085.4,High
23406,5197,Beaufort,54,44150.0,Coastal,53.6,2157.95,High
23440,54006,Guilford,54,545484.0,Northern,838.0,3371.1,High
23403,2946,Anson,54,22028.0,Central,41.5,2802.1,High
23479,20090,Rowan,54,148565.0,Northern,287.1,2292.8,High
23467,9516,Orange,54,148331.0,Eastern,374.0,1991.9,High
23430,7799,Duplin,54,48249.0,Coastal,59.8,2911.6,High
23411,11590,Burke,54,88398.0,Western,173.0,1836.1,High
23434,7849,Franklin,54,70655.0,Eastern,139.4,1314.6,High
23476,5714,Richmond,54,43006.0,Eastern,90.7,5508.4,High
23475,16902,Randolph,54,143325.0,Northern,184.3,1615.5,High
23412,26084,Cabarrus,54,232873.0,Central,625.1,1374.8,High
23474,1711,Polk,54,19461.0,Western,81.3,1596.5,High
23445,2272,Hertford,54,20374.0,Coastal,61.0,2281.6,High
23444,11982,Henderson,54,117429.0,Western,311.8,2039.7,High
23429,4844,Davie,54,43127.0,Northern,162.0,1665.25,High
23414,762,Camden,54,10537.0,Coastal,43.1,793.0,High
23477,20452,Robeson,54,115899.0,Coastal,123.0,5137.4,High
23413,10474,Caldwell,54,81319.0,Northern,170.9,2504.8,High
23446,5744,Hoke,54,53783.0,Eastern,133.5,2028.14,High
23478,9053,Rockingham,54,90457.0,Northern,161.0,2130.4,High
23472,3990,Person,54,39048.0,Eastern,99.7,1862.8,High
23573,23542,Pitt,55,173536.0,Coastal,261.0,2238.9,High
23587,2936,Transylvania,55,32825.0,Western,87.2,978.5,High
23592,1928,Warren,55,18621.0,Eastern,43.4,2235.0,High
23598,4710,Yadkin,55,36925.0,Northern,111.1,1820.8,High
23540,54213,Guilford,55,545484.0,Northern,838.0,3371.1,High
23554,11825,Lincoln,55,88742.0,Central,293.4,1745.2,High
23575,16948,Randolph,55,143325.0,Northern,184.3,1615.5,High
23538,6581,Granville,55,60720.0,Eastern,114.6,1466.3,High
23552,7344,Lee,55,64360.0,Eastern,248.1,1631.1,High
23574,1715,Polk,55,19461.0,Western,81.3,1596.5,High
23537,853,Graham,55,7935.0,Western,27.5,8085.4,High
23558,6163,McDowell,55,44151.0,Western,101.3,2610.9,High
23588,413,Tyrrell,55,3315.0,Coastal,8.3,957.2,High
23556,1908,Madison,55,21146.0,Western,47.1,1247.6,High
23557,2743,Martin,55,21503.0,Coastal,48.3,2717.4,High
23539,2759,Greene,55,19978.0,Coastal,76.7,1640.3,High
23547,696,Hyde,55,4595.0,Coastal,7.5,0.0,High
23571,1150,Perquimans,55,13049.0,Coastal,52.6,684.8,High
23591,106469,Wake,55,1154170.0,Eastern,1353.3,1846.0,High
23553,7137,Lenoir,55,54323.0,Coastal,138.1,3246.04,High
23555,3646,Macon,55,37041.0,Western,71.8,2077.4,High
23593,1237,Washington,55,10708.0,Coastal,31.8,1746.8,High
23572,4001,Person,55,39048.0,Eastern,99.7,1862.8,High
23590,5355,Vance,55,41665.0,Eastern,168.7,3584.5,High
23536,826,Gates,55,10324.0,Coastal,30.8,750.9,High
23570,6725,Pender,55,62250.0,Coastal,69.1,1461.9,High
23589,28591,Union,55,244960.0,Central,376.6,1582.3,High
23586,1428,Swain,55,14046.0,Western,26.8,3517.8,High
23545,2276,Hertford,55,20374.0,Coastal,61.0,2281.6,High
23582,4548,Scotland,55,33662.0,Eastern,107.1,3528.0,High
23564,22873,New Hanover,55,230423.0,Coastal,1174.0,2612.3,High
23581,9238,Sampson,55,58371.0,Coastal,62.4,2241.9,High
23577,20535,Robeson,55,115899.0,Coastal,123.0,5137.4,High
23567,9556,Orange,55,148331.0,Eastern,374.0,1991.9,High
23580,8555,Rutherford,55,63870.0,Western,114.0,2009.9,High
23563,12608,Nash,55,96101.0,Coastal,175.7,1838.5,High
23565,2057,Northampton,55,16953.0,Eastern,32.6,2092.6,High
23543,5359,Haywood,55,62831.0,Western,112.2,3591.8,High
23578,9084,Rockingham,55,90457.0,Northern,161.0,2130.4,High
23595,12915,Wayne,55,115895.0,Coastal,211.8,2813.0,High
23549,4267,Jackson,55,41919.0,Western,87.8,1864.6,High
23597,10755,Wilson,55,79078.0,Coastal,214.3,2386.9,High
23579,20211,Rowan,55,148565.0,Northern,287.1,2292.8,High
23566,21136,Onslow,55,207928.0,Coastal,268.4,2191.23,High
23548,22171,Iredell,55,192986.0,Northern,325.0,1866.4,High
23594,5381,Watauga,55,54804.0,Northern,173.1,1191.8,High
23546,5769,Hoke,55,53783.0,Eastern,133.5,2028.14,High
23560,1614,Mitchell,55,14783.0,Western,67.4,458.42,High
23569,3787,Pasquotank,55,40966.0,Coastal,178.8,2078.8,High
23585,9521,Surry,55,70573.0,Northern,134.0,1507.5,High
23541,6309,Halifax,55,47859.0,Coastal,67.2,2754.7,High
23561,3696,Montgomery,55,25485.0,Eastern,52.4,2480.1,High
23551,996,Jones,55,9076.0,Coastal,19.5,0.0,High
23568,1247,Pamlico,55,12215.0,Coastal,36.5,2321.5,High
23584,4795,Stokes,55,44422.0,Northern,99.1,2146.85,High
23576,5739,Richmond,55,43006.0,Eastern,90.7,5508.4,High
23583,9051,Stanly,55,62143.0,Central,158.2,2425.2,High
23562,10752,Moore,55,102966.0,Eastern,142.9,1617.3,High
23535,30941,Gaston,55,233387.0,Central,640.7,2912.4,High
23544,12022,Henderson,55,117429.0,Western,311.8,2039.7,High
23542,14373,Harnett,55,134986.0,Eastern,224.5,2172.6,High
23550,26181,Johnston,55,224833.0,Coastal,272.7,1547.3,High
23559,131949,Mecklenburg,55,1128426.0,Central,2130.4,3736.1,High
23596,8176,Wilkes,55,65151.0,Northern,87.5,1887.3,High
23599,2075,Yancey,55,18320.0,Western,59.1,557.0,High
23525,36245,Cumberland,55,341793.0,Eastern,512.9,3748.5,High
23526,1854,Currituck,55,29385.0,Coastal,107.3,1344.3,High
23523,8160,Columbus,55,49795.0,Coastal,54.0,2887.71,High
23512,26216,Cabarrus,55,232873.0,Central,625.1,1374.8,High
23507,1965,Bertie,55,17302.0,Coastal,25.7,1594.6,High
23509,12097,Brunswick,55,144821.0,Coastal,160.8,1537.1,High
23528,19372,Davidson,55,171752.0,Northern,305.4,1757.8,High
23518,5580,Chatham,55,77095.0,Eastern,111.9,1456.0,High
23533,41524,Forsyth,55,387703.0,Northern,938.1,4129.5,High
23534,7868,Franklin,55,70655.0,Eastern,139.4,1314.6,High
23513,10526,Caldwell,55,81319.0,Northern,170.9,2504.8,High
23522,13725,Cleveland,55,99332.0,Western,214.4,2001.7,High
23502,1162,Alleghany,55,11057.0,Northern,46.4,697.2,High
23515,6230,Carteret,55,69039.0,Coastal,133.3,1912.1,High
23527,2863,Dare,55,37817.0,Coastal,96.3,1872.9,High
23517,22415,Catawba,55,162841.0,Northern,400.2,2802.5,High
23504,2566,Ashe,55,26506.0,Northern,62.3,1123.1,High
23521,1093,Clay,55,11238.0,Western,51.6,2288.34,High
23531,29050,Durham,55,331347.0,Eastern,1133.7,3966.0,High
23514,763,Camden,55,10537.0,Coastal,43.1,793.0,High
23529,4864,Davie,55,43127.0,Northern,162.0,1665.25,High
23501,5062,Alexander,55,36172.0,Northern,140.2,1440.7,High
23520,1694,Chowan,55,13646.0,Coastal,79.4,1402.6,High
23508,4507,Bladen,55,29171.0,Coastal,33.8,2578.5,High
23506,5233,Beaufort,55,44150.0,Coastal,53.6,2157.95,High
23510,21083,Buncombe,55,271638.0,Western,410.4,3012.8,High
23532,6251,Edgecombe,55,48604.0,Coastal,96.7,2366.3,High
23524,10654,Craven,55,102568.0,Coastal,142.5,2112.3,High
23516,2408,Caswell,55,22400.0,Eastern,53.5,317.5,High
23503,2956,Anson,55,22028.0,Central,41.5,2802.1,High
23505,2272,Avery,55,17347.0,Western,72.0,1003.4,High
23519,3328,Cherokee,55,28738.0,Western,63.2,3613.3,High
23500,21022,Alamance,55,175029.0,Northern,404.8,3065.6,High
23511,11651,Burke,55,88398.0,Western,173.0,1836.1,High
23530,7824,Duplin,55,48249.0,Coastal,59.8,2911.6,High
23615,6248,Carteret,56,69039.0,Coastal,133.3,1912.1,High
23662,10794,Moore,56,102966.0,Eastern,142.9,1617.3,High
23691,106469,Wake,56,1154170.0,Eastern,1353.3,1846.0,High
23621,1102,Clay,56,11238.0,Western,51.6,2288.34,High
23649,4281,Jackson,56,41919.0,Western,87.8,1864.6,High
23643,5407,Haywood,56,62831.0,Western,112.2,3591.8,High
23672,4008,Person,56,39048.0,Eastern,99.7,1862.8,High
23690,5372,Vance,56,41665.0,Eastern,168.7,3584.5,High
23661,3714,Montgomery,56,25485.0,Eastern,52.4,2480.1,High
23673,23635,Pitt,56,173536.0,Coastal,261.0,2238.9,High
23631,29279,Durham,56,331347.0,Eastern,1133.7,3966.0,High
23619,3389,Cherokee,56,28738.0,Western,63.2,3613.3,High
23605,2274,Avery,56,17347.0,Western,72.0,1003.4,High
23601,5074,Alexander,56,36172.0,Northern,140.2,1440.7,High
23648,22306,Iredell,56,192986.0,Northern,325.0,1866.4,High
23647,696,Hyde,56,4595.0,Coastal,7.5,0.0,High
23698,4739,Yadkin,56,36925.0,Northern,111.1,1820.8,High
23663,12634,Nash,56,96101.0,Coastal,175.7,1838.5,High
23664,22988,New Hanover,56,230423.0,Coastal,1174.0,2612.3,High
23671,1154,Perquimans,56,13049.0,Coastal,52.6,684.8,High
23687,2959,Transylvania,56,32825.0,Western,87.2,978.5,High
23646,5814,Hoke,56,53783.0,Eastern,133.5,2028.14,High
23636,829,Gates,56,10324.0,Coastal,30.8,750.9,High
23607,1973,Bertie,56,17302.0,Coastal,25.7,1594.6,High
23685,9529,Surry,56,70573.0,Northern,134.0,1507.5,High
23620,1705,Chowan,56,13646.0,Coastal,79.4,1402.6,High
23670,6746,Pender,56,62250.0,Coastal,69.1,1461.9,High
23628,19473,Davidson,56,171752.0,Northern,305.4,1757.8,High
23634,7920,Franklin,56,70655.0,Eastern,139.4,1314.6,High
23616,2415,Caswell,56,22400.0,Eastern,53.5,317.5,High
23630,7873,Duplin,56,48249.0,Coastal,59.8,2911.6,High
23697,10807,Wilson,56,79078.0,Coastal,214.3,2386.9,High
23637,863,Graham,56,7935.0,Western,27.5,8085.4,High
23686,1442,Swain,56,14046.0,Western,26.8,3517.8,High
23692,1934,Warren,56,18621.0,Eastern,43.4,2235.0,High
23625,36379,Cumberland,56,341793.0,Eastern,512.9,3748.5,High
23626,1863,Currituck,56,29385.0,Coastal,107.3,1344.3,High
23623,8208,Columbus,56,49795.0,Coastal,54.0,2887.71,High
23682,4575,Scotland,56,33662.0,Eastern,107.1,3528.0,High
23652,7395,Lee,56,64360.0,Eastern,248.1,1631.1,High
23656,1919,Madison,56,21146.0,Western,47.1,1247.6,High
23678,9132,Rockingham,56,90457.0,Northern,161.0,2130.4,High
23653,7188,Lenoir,56,54323.0,Coastal,138.1,3246.04,High
23611,11734,Burke,56,88398.0,Western,173.0,1836.1,High
23679,20353,Rowan,56,148565.0,Northern,287.1,2292.8,High
23641,6343,Halifax,56,47859.0,Coastal,67.2,2754.7,High
23655,3652,Macon,56,37041.0,Western,71.8,2077.4,High
23640,54435,Guilford,56,545484.0,Northern,838.0,3371.1,High
23693,1244,Washington,56,10708.0,Coastal,31.8,1746.8,High
23624,10706,Craven,56,102568.0,Coastal,142.5,2112.3,High
23681,9310,Sampson,56,58371.0,Coastal,62.4,2241.9,High
23610,21222,Buncombe,56,271638.0,Western,410.4,3012.8,High
23632,6279,Edgecombe,56,48604.0,Coastal,96.7,2366.3,High
23694,5402,Watauga,56,54804.0,Northern,173.1,1191.8,High
23603,2970,Anson,56,22028.0,Central,41.5,2802.1,High
23654,11875,Lincoln,56,88742.0,Central,293.4,1745.2,High
23680,8599,Rutherford,56,63870.0,Western,114.0,2009.9,High
23677,20692,Robeson,56,115899.0,Coastal,123.0,5137.4,High
23612,26350,Cabarrus,56,232873.0,Central,625.1,1374.8,High
23657,2757,Martin,56,21503.0,Coastal,48.3,2717.4,High
23609,12177,Brunswick,56,144821.0,Coastal,160.8,1537.1,High
23674,1724,Polk,56,19461.0,Western,81.3,1596.5,High
23660,1616,Mitchell,56,14783.0,Western,67.4,458.42,High
23638,6627,Granville,56,60720.0,Eastern,114.6,1466.3,High
23604,2571,Ashe,56,26506.0,Northern,62.3,1123.1,High
23644,12134,Henderson,56,117429.0,Western,311.8,2039.7,High
23627,2878,Dare,56,37817.0,Coastal,96.3,1872.9,High
23659,132503,Mecklenburg,56,1128426.0,Central,2130.4,3736.1,High
23684,4810,Stokes,56,44422.0,Northern,99.1,2146.85,High
23650,26361,Johnston,56,224833.0,Coastal,272.7,1547.3,High
23675,16997,Randolph,56,143325.0,Northern,184.3,1615.5,High
23608,4528,Bladen,56,29171.0,Coastal,33.8,2578.5,High
23696,8234,Wilkes,56,65151.0,Northern,87.5,1887.3,High
23622,13821,Cleveland,56,99332.0,Western,214.4,2001.7,High
23642,14461,Harnett,56,134986.0,Eastern,224.5,2172.6,High
23613,10568,Caldwell,56,81319.0,Northern,170.9,2504.8,High
23676,5758,Richmond,56,43006.0,Eastern,90.7,5508.4,High
23633,41724,Forsyth,56,387703.0,Northern,938.1,4129.5,High
23651,1002,Jones,56,9076.0,Coastal,19.5,0.0,High
23695,12967,Wayne,56,115895.0,Coastal,211.8,2813.0,High
23683,9107,Stanly,56,62143.0,Central,158.2,2425.2,High
