,date,county,state,fips,cases,deaths,Population,casesprop,deathsprop,dailycase,weeklycase,dailydeath,weeklydeath,weeklyper100k,tranlevel,Minority_pct,region
8302,2021-09-22,Alleghany,North Carolina,37005.0,1477,5.0,11057.0,0.1336,0.0005,1.0,74.0,0.0,0.0,669.26,High,0.12339999999999995,Northern
8303,2021-09-22,Anson,North Carolina,37007.0,3543,70.0,22028.0,0.1608,0.0032,17.0,124.0,0.0,5.0,562.92,High,0.5152,Central
8304,2021-09-22,Ashe,North Carolina,37009.0,3100,46.0,26506.0,0.117,0.0017,10.0,110.0,0.0,1.0,415.0,High,0.0806,Northern
8305,2021-09-22,Avery,North Carolina,37011.0,2507,31.0,17347.0,0.1445,0.0018,5.0,58.0,3.0,4.0,334.35,High,0.11570000000000003,Western
8306,2021-09-22,Beaufort,North Carolina,37013.0,6430,115.0,44150.0,0.1456,0.0026,22.0,298.0,0.0,6.0,674.97,High,0.33220000000000005,Coastal
8307,2021-09-22,Bertie,North Carolina,37015.0,2293,47.0,17302.0,0.1325,0.0027,5.0,62.0,0.0,1.0,358.34,High,0.6465000000000001,Coastal
8308,2021-09-22,Bladen,North Carolina,37017.0,5190,90.0,29171.0,0.1779,0.0031,16.0,128.0,1.0,2.0,438.79,High,0.45609999999999995,Coastal
8309,2021-09-22,Brunswick,North Carolina,37019.0,14735,204.0,144821.0,0.1017,0.0014,83.0,579.0,8.0,15.0,399.8,High,0.1784,Coastal
8310,2021-09-22,Buncombe,North Carolina,37021.0,25059,393.0,271638.0,0.0923,0.0014,125.0,979.0,4.0,17.0,360.41,High,0.18769999999999998,Western
8311,2021-09-22,Burke,North Carolina,37023.0,14236,165.0,88398.0,0.161,0.0019,79.0,534.0,0.0,1.0,604.09,High,0.20440000000000003,Western
8312,2021-09-22,Cabarrus,North Carolina,37025.0,30579,301.0,232873.0,0.1313,0.0013,91.0,894.0,5.0,9.0,383.9,High,0.3899,Central
8313,2021-09-22,Caldwell,North Carolina,37027.0,12236,111.0,81319.0,0.1505,0.0014,69.0,410.0,0.0,0.0,504.19,High,0.1462,Northern
8314,2021-09-22,Camden,North Carolina,37029.0,973,8.0,10537.0,0.0923,0.0008,7.0,72.0,0.0,0.0,683.31,High,0.19730000000000003,Coastal
8315,2021-09-22,Carteret,North Carolina,37031.0,7499,58.0,69039.0,0.1086,0.0008,54.0,269.0,0.0,0.0,389.63,High,0.13929999999999998,Coastal
8316,2021-09-22,Caswell,North Carolina,37033.0,2886,34.0,22400.0,0.1288,0.0015,6.0,113.0,0.0,0.0,504.46,High,0.374,Eastern
8317,2021-09-22,Catawba,North Carolina,37035.0,26257,367.0,162841.0,0.1612,0.0023,130.0,814.0,4.0,9.0,499.87,High,0.25939999999999996,Northern
8318,2021-09-22,Chatham,North Carolina,37037.0,6294,91.0,77095.0,0.0816,0.0012,20.0,127.0,0.0,0.0,164.73,High,0.2865,Eastern
8319,2021-09-22,Cherokee,North Carolina,37039.0,4343,61.0,28738.0,0.1511,0.0021,33.0,207.0,2.0,6.0,720.3,High,0.1089,Western
8320,2021-09-22,Chowan,North Carolina,37041.0,2106,38.0,13646.0,0.1543,0.0028,15.0,107.0,0.0,0.0,784.11,High,0.39080000000000004,Coastal
8321,2021-09-22,Clay,North Carolina,37043.0,1430,24.0,11238.0,0.1272,0.0021,3.0,57.0,1.0,3.0,507.21,High,0.0847,Western
8322,2021-09-22,Cleveland,North Carolina,37045.0,16594,277.0,99332.0,0.1671,0.0028,73.0,701.0,3.0,9.0,705.71,High,0.28580000000000005,Western
8323,2021-09-22,Columbus,North Carolina,37047.0,9523,199.0,49795.0,0.1912,0.004,7.0,185.0,0.0,1.0,371.52,High,0.39990000000000003,Coastal
8324,2021-09-22,Craven,North Carolina,37049.0,13082,142.0,102568.0,0.1275,0.0014,78.0,588.0,1.0,5.0,573.28,High,0.3377,Coastal
8325,2021-09-22,Cumberland,North Carolina,37051.0,41025,416.0,341793.0,0.12,0.0012,161.0,954.0,6.0,8.0,279.12,High,0.5760000000000001,Eastern
8326,2021-09-22,Currituck,North Carolina,37053.0,2378,21.0,29385.0,0.0809,0.0007,15.0,119.0,0.0,1.0,404.97,High,0.1502,Coastal
8327,2021-09-22,Dare,North Carolina,37055.0,3465,11.0,37817.0,0.0916,0.0003,20.0,98.0,0.0,0.0,259.14,High,0.12150000000000005,Coastal
8328,2021-09-22,Davidson,North Carolina,37057.0,23743,256.0,171752.0,0.1382,0.0015,96.0,833.0,3.0,11.0,485.0,High,0.21909999999999996,Northern
8329,2021-09-22,Davie,North Carolina,37059.0,5714,61.0,43127.0,0.1325,0.0014,20.0,202.0,0.0,6.0,468.38,High,0.17259999999999998,Northern
8330,2021-09-22,Duplin,North Carolina,37061.0,9154,163.0,48249.0,0.1897,0.0034,27.0,261.0,2.0,4.0,540.94,High,0.4646,Coastal
8331,2021-09-22,Durham,North Carolina,37063.0,32888,247.0,331347.0,0.0993,0.0007,0.0,694.0,1.0,1.0,209.45,High,0.5714,Eastern
8332,2021-09-22,Edgecombe,North Carolina,37065.0,7295,117.0,48604.0,0.1501,0.0024,27.0,289.0,0.0,0.0,594.6,High,0.6394,Coastal
8333,2021-09-22,Forsyth,North Carolina,37067.0,47642,495.0,387703.0,0.1229,0.0013,185.0,1445.0,6.0,12.0,372.71,High,0.4384,Northern
8334,2021-09-22,Franklin,North Carolina,37069.0,9057,60.0,70655.0,0.1282,0.0008,73.0,294.0,2.0,3.0,416.11,High,0.366,Eastern
8335,2021-09-22,Gaston,North Carolina,37071.0,36487,529.0,233387.0,0.1563,0.0023,251.0,1394.0,1.0,17.0,597.29,High,0.31210000000000004,Central
8336,2021-09-22,Gates,North Carolina,37073.0,944,14.0,10324.0,0.0914,0.0014,4.0,22.0,0.0,0.0,213.1,High,0.3546,Coastal
8337,2021-09-22,Graham,North Carolina,37075.0,1214,22.0,7935.0,0.153,0.0028,5.0,54.0,0.0,2.0,680.53,High,0.1391,Western
8338,2021-09-22,Granville,North Carolina,37077.0,7356,96.0,60720.0,0.1211,0.0016,29.0,198.0,1.0,2.0,326.09,High,0.43310000000000004,Eastern
8339,2021-09-22,Greene,North Carolina,37079.0,3092,52.0,19978.0,0.1548,0.0026,8.0,72.0,0.0,2.0,360.4,High,0.5114000000000001,Coastal
8340,2021-09-22,Guilford,North Carolina,37081.0,61662,822.0,545484.0,0.113,0.0015,336.0,1902.0,7.0,32.0,348.68,High,0.5133,Northern
8341,2021-09-22,Halifax,North Carolina,37083.0,7227,129.0,47859.0,0.151,0.0027,38.0,191.0,2.0,3.0,399.09,High,0.603,Coastal
8342,2021-09-22,Harnett,North Carolina,37085.0,16838,220.0,134986.0,0.1247,0.0016,70.0,504.0,3.0,10.0,373.37,High,0.3871,Eastern
8343,2021-09-22,Haywood,North Carolina,37087.0,6571,126.0,62831.0,0.1046,0.002,43.0,311.0,0.0,12.0,494.98,High,0.09099999999999997,Western
8344,2021-09-22,Henderson,North Carolina,37089.0,13902,180.0,117429.0,0.1184,0.0015,73.0,416.0,0.0,0.0,354.26,High,0.19030000000000002,Western
8345,2021-09-22,Hertford,North Carolina,37091.0,2600,68.0,20374.0,0.1276,0.0033,8.0,78.0,2.0,3.0,382.84,High,0.6463,Coastal
8346,2021-09-22,Hoke,North Carolina,37093.0,6646,69.0,53783.0,0.1236,0.0013,28.0,179.0,0.0,0.0,332.82,High,0.5962000000000001,Eastern
8347,2021-09-22,Hyde,North Carolina,37095.0,785,10.0,4595.0,0.1708,0.0022,0.0,20.0,0.0,1.0,435.26,High,0.3559,Coastal
8348,2021-09-22,Iredell,North Carolina,37097.0,26617,286.0,192986.0,0.1379,0.0015,104.0,859.0,4.0,14.0,445.11,High,0.25349999999999995,Northern
8349,2021-09-22,Jackson,North Carolina,37099.0,5079,63.0,41919.0,0.1212,0.0015,8.0,181.0,0.0,0.0,431.79,High,0.22460000000000002,Western
8350,2021-09-22,Johnston,North Carolina,37101.0,30239,289.0,224833.0,0.1345,0.0013,149.0,836.0,1.0,19.0,371.83,High,0.3406,Coastal
8351,2021-09-22,Jones,North Carolina,37103.0,1195,29.0,9076.0,0.1317,0.0032,2.0,45.0,0.0,0.0,495.81,High,0.36029999999999995,Coastal
8352,2021-09-22,Lee,North Carolina,37105.0,8694,97.0,64360.0,0.1351,0.0015,36.0,270.0,0.0,1.0,419.52,High,0.393,Eastern
8353,2021-09-22,Lenoir,North Carolina,37107.0,8791,140.0,54323.0,0.1618,0.0026,53.0,372.0,1.0,3.0,684.79,High,0.5081,Coastal
8354,2021-09-22,Lincoln,North Carolina,37109.0,13683,91.0,88742.0,0.1542,0.001,118.0,516.0,0.0,0.0,581.46,High,0.1624,Central
8355,2021-09-22,Macon,North Carolina,37113.0,4398,49.0,37041.0,0.1187,0.0013,5.0,185.0,0.0,0.0,499.45,High,0.13280000000000003,Western
8356,2021-09-22,Madison,North Carolina,37115.0,2484,52.0,21146.0,0.1175,0.0025,26.0,133.0,0.0,0.0,628.96,High,0.08589999999999998,Western
8357,2021-09-22,Martin,North Carolina,37117.0,3319,61.0,21503.0,0.1544,0.0028,12.0,123.0,0.0,4.0,572.01,High,0.47240000000000004,Coastal
8358,2021-09-22,McDowell,North Carolina,37111.0,7723,97.0,44151.0,0.1749,0.0022,38.0,341.0,2.0,28.0,772.35,High,0.13959999999999995,Western
8359,2021-09-22,Mecklenburg,North Carolina,37119.0,147294,1128.0,1128426.0,0.1305,0.001,693.0,3534.0,5.0,26.0,313.18,High,0.5333,Central
8360,2021-09-22,Mitchell,North Carolina,37121.0,1841,17.0,14783.0,0.1245,0.0011,2.0,33.0,0.0,0.0,223.23,High,0.08320000000000005,Western
8361,2021-09-22,Montgomery,North Carolina,37123.0,4227,105.0,25485.0,0.1659,0.0041,11.0,97.0,0.0,1.0,380.62,High,0.34309999999999996,Eastern
8362,2021-09-22,Moore,North Carolina,37125.0,12603,225.0,102966.0,0.1224,0.0022,61.0,438.0,1.0,3.0,425.38,High,0.2278,Eastern
8363,2021-09-22,Nash,North Carolina,37127.0,14274,210.0,96101.0,0.1485,0.0022,56.0,399.0,3.0,4.0,415.19,High,0.5011,Coastal
8364,2021-09-22,New Hanover,North Carolina,37129.0,27007,258.0,230423.0,0.1172,0.0011,117.0,761.0,7.0,33.0,330.26,High,0.24309999999999998,Coastal
8365,2021-09-22,Northampton,North Carolina,37131.0,2416,62.0,16953.0,0.1425,0.0037,13.0,111.0,0.0,0.0,654.75,High,0.6042000000000001,Eastern
8366,2021-09-22,Onslow,North Carolina,37133.0,25369,222.0,207928.0,0.122,0.0011,114.0,945.0,4.0,13.0,454.48,High,0.32999999999999996,Coastal
8367,2021-09-22,Orange,North Carolina,37135.0,10875,105.0,148331.0,0.0733,0.0007,46.0,226.0,0.0,3.0,152.36,High,0.3336,Eastern
8368,2021-09-22,Pamlico,North Carolina,37137.0,1543,19.0,12215.0,0.1263,0.0016,14.0,78.0,0.0,4.0,638.56,High,0.24929999999999997,Coastal
8369,2021-09-22,Pasquotank,North Carolina,37139.0,4433,93.0,40966.0,0.1082,0.0023,30.0,168.0,0.0,0.0,410.1,High,0.45720000000000005,Coastal
8370,2021-09-22,Pender,North Carolina,37141.0,8246,92.0,62250.0,0.1325,0.0015,14.0,308.0,1.0,11.0,494.78,High,0.24750000000000005,Coastal
8371,2021-09-22,Perquimans,North Carolina,37143.0,1375,11.0,13049.0,0.1054,0.0008,7.0,42.0,0.0,0.0,321.86,High,0.2763,Coastal
8372,2021-09-22,Person,North Carolina,37145.0,4700,78.0,39048.0,0.1204,0.002,30.0,211.0,0.0,0.0,540.36,High,0.34640000000000004,Eastern
8373,2021-09-22,Pitt,North Carolina,37147.0,27531,136.0,173536.0,0.1586,0.0008,149.0,961.0,0.0,3.0,553.78,High,0.47850000000000004,Coastal
8374,2021-09-22,Polk,North Carolina,37149.0,2130,41.0,19461.0,0.1094,0.0021,12.0,94.0,0.0,1.0,483.02,High,0.12390000000000001,Western
8375,2021-09-22,Randolph,North Carolina,37151.0,19645,277.0,143325.0,0.1371,0.0019,116.0,637.0,2.0,4.0,444.44,High,0.2269,Northern
8376,2021-09-22,Richmond,North Carolina,37153.0,6672,132.0,43006.0,0.1551,0.0031,21.0,165.0,5.0,5.0,383.67,High,0.44189999999999996,Eastern
8377,2021-09-22,Robeson,North Carolina,37155.0,23786,381.0,115899.0,0.2052,0.0033,87.0,576.0,7.0,31.0,496.98,High,0.7422,Coastal
8378,2021-09-22,Rockingham,North Carolina,37157.0,10698,192.0,90457.0,0.1183,0.0021,41.0,400.0,0.0,0.0,442.2,High,0.28169999999999995,Northern
8379,2021-09-22,Rowan,North Carolina,37159.0,24565,387.0,148565.0,0.1653,0.0026,73.0,592.0,9.0,23.0,398.48,High,0.30079999999999996,Northern
8380,2021-09-22,Rutherford,North Carolina,37161.0,10187,279.0,63870.0,0.1595,0.0044,27.0,361.0,0.0,4.0,565.21,High,0.18059999999999998,Western
8381,2021-09-22,Sampson,North Carolina,37163.0,10492,124.0,58371.0,0.1797,0.0021,45.0,239.0,0.0,0.0,409.45,High,0.4706,Coastal
8382,2021-09-22,Scotland,North Carolina,37165.0,5304,100.0,33662.0,0.1576,0.003,33.0,167.0,1.0,3.0,496.11,High,0.5786,Eastern
8383,2021-09-22,Stanly,North Carolina,37167.0,10692,163.0,62143.0,0.1721,0.0026,61.0,396.0,0.0,10.0,637.24,High,0.2137,Central
8384,2021-09-22,Stokes,North Carolina,37169.0,5574,93.0,44422.0,0.1255,0.0021,26.0,199.0,0.0,5.0,447.98,High,0.10229999999999995,Northern
8385,2021-09-22,Surry,North Carolina,37171.0,11085,210.0,70573.0,0.1571,0.003,58.0,379.0,0.0,9.0,537.03,High,0.16890000000000005,Northern
8386,2021-09-22,Swain,North Carolina,37173.0,1735,22.0,14046.0,0.1235,0.0016,16.0,68.0,0.0,0.0,484.12,High,0.3881,Western
8387,2021-09-22,Transylvania,North Carolina,37175.0,3524,38.0,32825.0,0.1074,0.0012,14.0,119.0,0.0,2.0,362.53,High,0.12209999999999999,Western
8388,2021-09-22,Tyrrell,North Carolina,37177.0,495,6.0,3315.0,0.1493,0.0018,3.0,15.0,0.0,0.0,452.49,High,0.41359999999999997,Coastal
8389,2021-09-22,Union,North Carolina,37179.0,33603,279.0,244960.0,0.1372,0.0011,180.0,1085.0,3.0,5.0,442.93,High,0.30510000000000004,Central
8390,2021-09-22,Vance,North Carolina,37181.0,6118,93.0,41665.0,0.1468,0.0022,23.0,203.0,1.0,1.0,487.22,High,0.6082000000000001,Eastern
8391,2021-09-22,Wake,North Carolina,37183.0,122210,833.0,1154170.0,0.1059,0.0007,696.0,3441.0,11.0,22.0,298.14,High,0.4122,Eastern
8392,2021-09-22,Warren,North Carolina,37185.0,2191,23.0,18621.0,0.1177,0.0012,6.0,95.0,-1.0,3.0,510.18,High,0.6109,Eastern
8393,2021-09-22,Washington,North Carolina,37187.0,1429,34.0,10708.0,0.1335,0.0032,1.0,42.0,0.0,0.0,392.23,High,0.5457000000000001,Coastal
8394,2021-09-22,Watauga,North Carolina,37189.0,6114,34.0,54804.0,0.1116,0.0006,9.0,153.0,0.0,0.0,279.18,High,0.15459999999999996,Northern
8395,2021-09-22,Wayne,North Carolina,37191.0,14679,286.0,115895.0,0.1267,0.0025,63.0,385.0,0.0,8.0,332.2,High,0.4677,Coastal
8396,2021-09-22,Wilkes,North Carolina,37193.0,9819,153.0,65151.0,0.1507,0.0023,39.0,366.0,0.0,2.0,561.77,High,0.13439999999999996,Northern
8397,2021-09-22,Wilson,North Carolina,37195.0,12309,202.0,79078.0,0.1557,0.0026,64.0,367.0,0.0,1.0,464.1,High,0.526,Coastal
8398,2021-09-22,Yadkin,North Carolina,37197.0,5519,65.0,36925.0,0.1495,0.0018,23.0,192.0,0.0,2.0,519.97,High,0.17120000000000002,Northern
8399,2021-09-22,Yancey,North Carolina,37199.0,2584,29.0,18320.0,0.141,0.0016,4.0,102.0,0.0,1.0,556.77,High,0.08679999999999999,Western
8400,2021-09-23,Alamance,North Carolina,37001.0,24258,309.0,175029.0,0.1386,0.0018,102.0,724.0,0.0,2.0,413.65,High,0.38249999999999995,Northern
8401,2021-09-23,Alexander,North Carolina,37003.0,5994,103.0,36172.0,0.1657,0.0028,19.0,212.0,0.0,4.0,586.09,High,0.14159999999999995,Northern
8402,2021-09-23,Alleghany,North Carolina,37005.0,1498,5.0,11057.0,0.1355,0.0005,21.0,89.0,0.0,0.0,804.92,High,0.12339999999999995,Northern
8403,2021-09-23,Anson,North Carolina,37007.0,3550,70.0,22028.0,0.1612,0.0032,7.0,109.0,0.0,5.0,494.82,High,0.5152,Central
8404,2021-09-23,Ashe,North Carolina,37009.0,3129,46.0,26506.0,0.118,0.0017,29.0,134.0,0.0,1.0,505.55,High,0.0806,Northern
8405,2021-09-23,Avery,North Carolina,37011.0,2513,31.0,17347.0,0.1449,0.0018,6.0,60.0,0.0,3.0,345.88,High,0.11570000000000003,Western
8406,2021-09-23,Beaufort,North Carolina,37013.0,6478,115.0,44150.0,0.1467,0.0026,48.0,287.0,0.0,6.0,650.06,High,0.33220000000000005,Coastal
8407,2021-09-23,Bertie,North Carolina,37015.0,2303,47.0,17302.0,0.1331,0.0027,10.0,56.0,0.0,0.0,323.66,High,0.6465000000000001,Coastal
8408,2021-09-23,Bladen,North Carolina,37017.0,5202,91.0,29171.0,0.1783,0.0031,12.0,118.0,1.0,3.0,404.51,High,0.45609999999999995,Coastal
8409,2021-09-23,Brunswick,North Carolina,37019.0,14849,207.0,144821.0,0.1025,0.0014,114.0,618.0,3.0,16.0,426.73,High,0.1784,Coastal
8410,2021-09-23,Buncombe,North Carolina,37021.0,25177,394.0,271638.0,0.0927,0.0015,118.0,926.0,1.0,13.0,340.89,High,0.18769999999999998,Western
8411,2021-09-23,Burke,North Carolina,37023.0,14339,165.0,88398.0,0.1622,0.0019,103.0,546.0,0.0,1.0,617.66,High,0.20440000000000003,Western
8412,2021-09-23,Cabarrus,North Carolina,37025.0,30702,301.0,232873.0,0.1318,0.0013,123.0,893.0,0.0,9.0,383.47,High,0.3899,Central
8413,2021-09-23,Caldwell,North Carolina,37027.0,12295,111.0,81319.0,0.1512,0.0014,59.0,399.0,0.0,0.0,490.66,High,0.1462,Northern
8414,2021-09-23,Camden,North Carolina,37029.0,977,8.0,10537.0,0.0927,0.0008,4.0,57.0,0.0,0.0,540.95,High,0.19730000000000003,Coastal
8415,2021-09-23,Carteret,North Carolina,37031.0,7562,58.0,69039.0,0.1095,0.0008,63.0,299.0,0.0,0.0,433.09,High,0.13929999999999998,Coastal
8416,2021-09-23,Caswell,North Carolina,37033.0,2900,34.0,22400.0,0.1295,0.0015,14.0,114.0,0.0,0.0,508.93,High,0.374,Eastern
8417,2021-09-23,Catawba,North Carolina,37035.0,26376,372.0,162841.0,0.162,0.0023,119.0,816.0,5.0,13.0,501.1,High,0.25939999999999996,Northern
8418,2021-09-23,Chatham,North Carolina,37037.0,6330,91.0,77095.0,0.0821,0.0012,36.0,143.0,0.0,0.0,185.49,High,0.2865,Eastern
8419,2021-09-23,Cherokee,North Carolina,37039.0,4368,61.0,28738.0,0.152,0.0021,25.0,207.0,0.0,4.0,720.3,High,0.1089,Western
8420,2021-09-23,Chowan,North Carolina,37041.0,2119,38.0,13646.0,0.1553,0.0028,13.0,103.0,0.0,0.0,754.8,High,0.39080000000000004,Coastal
8421,2021-09-23,Clay,North Carolina,37043.0,1439,24.0,11238.0,0.128,0.0021,9.0,50.0,0.0,3.0,444.92,High,0.0847,Western
8422,2021-09-23,Cleveland,North Carolina,37045.0,16704,280.0,99332.0,0.1682,0.0028,110.0,710.0,3.0,10.0,714.77,High,0.28580000000000005,Western
8423,2021-09-23,Columbus,North Carolina,37047.0,9560,200.0,49795.0,0.192,0.004,37.0,176.0,1.0,1.0,353.45,High,0.39990000000000003,Coastal
8424,2021-09-23,Craven,North Carolina,37049.0,13159,142.0,102568.0,0.1283,0.0014,77.0,523.0,0.0,1.0,509.91,High,0.3377,Coastal
8425,2021-09-23,Cumberland,North Carolina,37051.0,41123,417.0,341793.0,0.1203,0.0012,98.0,894.0,1.0,8.0,261.56,High,0.5760000000000001,Eastern
8426,2021-09-23,Currituck,North Carolina,37053.0,2393,21.0,29385.0,0.0814,0.0007,15.0,112.0,0.0,1.0,381.15,High,0.1502,Coastal
8427,2021-09-23,Dare,North Carolina,37055.0,3484,12.0,37817.0,0.0921,0.0003,19.0,108.0,1.0,1.0,285.59,High,0.12150000000000005,Coastal
8428,2021-09-23,Davidson,North Carolina,37057.0,23871,258.0,171752.0,0.139,0.0015,128.0,869.0,2.0,10.0,505.96,High,0.21909999999999996,Northern
8429,2021-09-23,Davie,North Carolina,37059.0,5767,61.0,43127.0,0.1337,0.0014,53.0,213.0,0.0,6.0,493.89,High,0.17259999999999998,Northern
8430,2021-09-23,Duplin,North Carolina,37061.0,9193,163.0,48249.0,0.1905,0.0034,39.0,272.0,0.0,2.0,563.74,High,0.4646,Coastal
8431,2021-09-23,Durham,North Carolina,37063.0,33050,248.0,331347.0,0.0997,0.0007,162.0,725.0,1.0,2.0,218.8,High,0.5714,Eastern
8432,2021-09-23,Edgecombe,North Carolina,37065.0,7343,117.0,48604.0,0.1511,0.0024,48.0,297.0,0.0,0.0,611.06,High,0.6394,Coastal
8433,2021-09-23,Forsyth,North Carolina,37067.0,47844,495.0,387703.0,0.1234,0.0013,202.0,1428.0,0.0,10.0,368.32,High,0.4384,Northern
8434,2021-09-23,Franklin,North Carolina,37069.0,9089,60.0,70655.0,0.1286,0.0008,32.0,283.0,0.0,2.0,400.54,High,0.366,Eastern
8435,2021-09-23,Gaston,North Carolina,37071.0,36717,531.0,233387.0,0.1573,0.0023,230.0,1467.0,2.0,16.0,628.57,High,0.31210000000000004,Central
8436,2021-09-23,Gates,North Carolina,37073.0,950,14.0,10324.0,0.092,0.0014,6.0,23.0,0.0,0.0,222.78,High,0.3546,Coastal
8437,2021-09-23,Graham,North Carolina,37075.0,1223,23.0,7935.0,0.1541,0.0029,9.0,51.0,1.0,3.0,642.72,High,0.1391,Western
8438,2021-09-23,Granville,North Carolina,37077.0,7388,96.0,60720.0,0.1217,0.0016,32.0,198.0,0.0,2.0,326.09,High,0.43310000000000004,Eastern
8439,2021-09-23,Greene,North Carolina,37079.0,3104,53.0,19978.0,0.1554,0.0027,12.0,72.0,1.0,3.0,360.4,High,0.5114000000000001,Coastal
8440,2021-09-23,Guilford,North Carolina,37081.0,61939,822.0,545484.0,0.1135,0.0015,277.0,2007.0,0.0,22.0,367.93,High,0.5133,Northern
8441,2021-09-23,Halifax,North Carolina,37083.0,7267,129.0,47859.0,0.1518,0.0027,40.0,214.0,0.0,3.0,447.15,High,0.603,Coastal
8442,2021-09-23,Harnett,North Carolina,37085.0,16893,222.0,134986.0,0.1251,0.0016,55.0,499.0,2.0,11.0,369.67,High,0.3871,Eastern
8443,2021-09-23,Haywood,North Carolina,37087.0,6622,127.0,62831.0,0.1054,0.002,51.0,298.0,1.0,13.0,474.29,High,0.09099999999999997,Western
8444,2021-09-23,Henderson,North Carolina,37089.0,13970,180.0,117429.0,0.119,0.0015,68.0,421.0,0.0,0.0,358.51,High,0.19030000000000002,Western
8445,2021-09-23,Hertford,North Carolina,37091.0,2618,68.0,20374.0,0.1285,0.0033,18.0,77.0,0.0,3.0,377.93,High,0.6463,Coastal
8446,2021-09-23,Hoke,North Carolina,37093.0,6675,69.0,53783.0,0.1241,0.0013,29.0,185.0,0.0,0.0,343.97,High,0.5962000000000001,Eastern
8447,2021-09-23,Hyde,North Carolina,37095.0,788,11.0,4595.0,0.1715,0.0024,3.0,21.0,1.0,2.0,457.02,High,0.3559,Coastal
8448,2021-09-23,Iredell,North Carolina,37097.0,26762,286.0,192986.0,0.1387,0.0015,145.0,871.0,0.0,12.0,451.33,High,0.25349999999999995,Northern
8449,2021-09-23,Jackson,North Carolina,37099.0,5093,63.0,41919.0,0.1215,0.0015,14.0,160.0,0.0,0.0,381.69,High,0.22460000000000002,Western
8450,2021-09-23,Johnston,North Carolina,37101.0,30347,291.0,224833.0,0.135,0.0013,108.0,806.0,2.0,8.0,358.49,High,0.3406,Coastal
8451,2021-09-23,Jones,North Carolina,37103.0,1207,29.0,9076.0,0.133,0.0032,12.0,41.0,0.0,0.0,451.74,High,0.36029999999999995,Coastal
8452,2021-09-23,Lee,North Carolina,37105.0,8741,97.0,64360.0,0.1358,0.0015,47.0,276.0,0.0,1.0,428.84,High,0.393,Eastern
8453,2021-09-23,Lenoir,North Carolina,37107.0,8851,140.0,54323.0,0.1629,0.0026,60.0,367.0,0.0,2.0,675.59,High,0.5081,Coastal
8454,2021-09-23,Lincoln,North Carolina,37109.0,13752,91.0,88742.0,0.155,0.001,69.0,513.0,0.0,0.0,578.08,High,0.1624,Central
8455,2021-09-23,Macon,North Carolina,37113.0,4431,49.0,37041.0,0.1196,0.0013,33.0,198.0,0.0,0.0,534.54,High,0.13280000000000003,Western
8456,2021-09-23,Madison,North Carolina,37115.0,2494,52.0,21146.0,0.1179,0.0025,10.0,133.0,0.0,0.0,628.96,High,0.08589999999999998,Western
8457,2021-09-23,Martin,North Carolina,37117.0,3347,61.0,21503.0,0.1557,0.0028,28.0,125.0,0.0,4.0,581.31,High,0.47240000000000004,Coastal
8458,2021-09-23,McDowell,North Carolina,37111.0,7758,104.0,44151.0,0.1757,0.0024,35.0,342.0,7.0,30.0,774.61,High,0.13959999999999995,Western
8459,2021-09-23,Mecklenburg,North Carolina,37119.0,147806,1136.0,1128426.0,0.131,0.001,512.0,3648.0,8.0,30.0,323.28,High,0.5333,Central
8460,2021-09-23,Mitchell,North Carolina,37121.0,1853,17.0,14783.0,0.1253,0.0011,12.0,42.0,0.0,0.0,284.11,High,0.08320000000000005,Western
8461,2021-09-23,Montgomery,North Carolina,37123.0,4243,105.0,25485.0,0.1665,0.0041,16.0,82.0,0.0,1.0,321.76,High,0.34309999999999996,Eastern
8462,2021-09-23,Moore,North Carolina,37125.0,12673,228.0,102966.0,0.1231,0.0022,70.0,432.0,3.0,6.0,419.56,High,0.2278,Eastern
8463,2021-09-23,Nash,North Carolina,37127.0,14322,217.0,96101.0,0.149,0.0023,48.0,398.0,7.0,11.0,414.15,High,0.5011,Coastal
8464,2021-09-23,New Hanover,North Carolina,37129.0,27139,257.0,230423.0,0.1178,0.0011,132.0,813.0,-1.0,19.0,352.83,High,0.24309999999999998,Coastal
8465,2021-09-23,Northampton,North Carolina,37131.0,2430,62.0,16953.0,0.1433,0.0037,14.0,118.0,0.0,0.0,696.04,High,0.6042000000000001,Eastern
8466,2021-09-23,Onslow,North Carolina,37133.0,25511,222.0,207928.0,0.1227,0.0011,142.0,944.0,0.0,10.0,454.0,High,0.32999999999999996,Coastal
8467,2021-09-23,Orange,North Carolina,37135.0,10889,106.0,148331.0,0.0734,0.0007,14.0,223.0,1.0,4.0,150.34,High,0.3336,Eastern
8468,2021-09-23,Pamlico,North Carolina,37137.0,1554,19.0,12215.0,0.1272,0.0016,11.0,84.0,0.0,4.0,687.68,High,0.24929999999999997,Coastal
8469,2021-09-23,Pasquotank,North Carolina,37139.0,4452,93.0,40966.0,0.1087,0.0023,19.0,164.0,0.0,0.0,400.33,High,0.45720000000000005,Coastal
8470,2021-09-23,Pender,North Carolina,37141.0,8296,92.0,62250.0,0.1333,0.0015,50.0,331.0,0.0,5.0,531.73,High,0.24750000000000005,Coastal
8471,2021-09-23,Perquimans,North Carolina,37143.0,1384,11.0,13049.0,0.1061,0.0008,9.0,46.0,0.0,0.0,352.52,High,0.2763,Coastal
8472,2021-09-23,Person,North Carolina,37145.0,4728,78.0,39048.0,0.1211,0.002,28.0,219.0,0.0,0.0,560.85,High,0.34640000000000004,Eastern
