,date,county,state,fips,cases,deaths,daily_change,weekly_change
625224,2021-07-12,Henderson,North Carolina,37089.0,10347,165.0,8.0,33.0
625225,2021-07-12,Hertford,North Carolina,37091.0,2119,64.0,2.0,2.0
625226,2021-07-12,Hoke,North Carolina,37093.0,4956,56.0,15.0,48.0
625227,2021-07-12,Hyde,North Carolina,37095.0,670,9.0,0.0,-1.0
625228,2021-07-12,Iredell,North Carolina,37097.0,19385,236.0,32.0,101.0
625229,2021-07-12,Jackson,North Carolina,37099.0,3661,56.0,-2.0,1.0
625230,2021-07-12,Johnston,North Carolina,37101.0,22516,239.0,90.0,225.0
625231,2021-07-12,Jones,North Carolina,37103.0,903,28.0,1.0,4.0
625232,2021-07-12,Lee,North Carolina,37105.0,6193,83.0,13.0,39.0
625233,2021-07-12,Lenoir,North Carolina,37107.0,6294,126.0,9.0,24.0
625234,2021-07-12,Lincoln,North Carolina,37109.0,10334,86.0,25.0,45.0
625235,2021-07-12,Macon,North Carolina,37113.0,3177,41.0,3.0,11.0
625236,2021-07-12,Madison,North Carolina,37115.0,1611,43.0,9.0,10.0
625237,2021-07-12,Martin,North Carolina,37117.0,2338,46.0,5.0,9.0
625238,2021-07-12,McDowell,North Carolina,37111.0,5309,63.0,16.0,20.0
625239,2021-07-12,Mecklenburg,North Carolina,37119.0,115309,981.0,221.0,572.0
625240,2021-07-12,Mitchell,North Carolina,37121.0,1477,16.0,0.0,-3.0
625241,2021-07-12,Montgomery,North Carolina,37123.0,3393,97.0,3.0,9.0
625242,2021-07-12,Moore,North Carolina,37125.0,9101,195.0,12.0,34.0
625243,2021-07-12,Nash,North Carolina,37127.0,11752,199.0,7.0,43.0
625244,2021-07-12,New Hanover,North Carolina,37129.0,19635,176.0,30.0,76.0
625245,2021-07-12,Northampton,North Carolina,37131.0,1900,61.0,4.0,5.0
625246,2021-07-12,Onslow,North Carolina,37133.0,18031,154.0,34.0,129.0
625247,2021-07-12,Orange,North Carolina,37135.0,8638,101.0,12.0,37.0
625248,2021-07-12,Pamlico,North Carolina,37137.0,1120,13.0,0.0,1.0
625249,2021-07-12,Pasquotank,North Carolina,37139.0,3461,86.0,0.0,10.0
625250,2021-07-12,Pender,North Carolina,37141.0,5587,69.0,8.0,33.0
625251,2021-07-12,Perquimans,North Carolina,37143.0,1034,11.0,1.0,-3.0
625252,2021-07-12,Person,North Carolina,37145.0,3543,71.0,11.0,30.0
625253,2021-07-12,Pitt,North Carolina,37147.0,20655,96.0,42.0,141.0
625254,2021-07-12,Polk,North Carolina,37149.0,1507,31.0,2.0,7.0
625255,2021-07-12,Randolph,North Carolina,37151.0,15400,231.0,11.0,48.0
625256,2021-07-12,Richmond,North Carolina,37153.0,4892,98.0,35.0,64.0
625257,2021-07-12,Robeson,North Carolina,37155.0,17070,272.0,71.0,184.0
625258,2021-07-12,Rockingham,North Carolina,37157.0,8150,166.0,33.0,50.0
625259,2021-07-12,Rowan,North Carolina,37159.0,17362,313.0,35.0,104.0
625260,2021-07-12,Rutherford,North Carolina,37161.0,7474,218.0,12.0,30.0
625261,2021-07-12,Sampson,North Carolina,37163.0,8194,114.0,7.0,30.0
625262,2021-07-12,Scotland,North Carolina,37165.0,3932,88.0,9.0,22.0
625263,2021-07-12,Stanly,North Carolina,37167.0,7957,138.0,10.0,24.0
625264,2021-07-12,Stokes,North Carolina,37169.0,4248,81.0,11.0,14.0
625265,2021-07-12,Surry,North Carolina,37171.0,8455,170.0,14.0,44.0
625266,2021-07-12,Swain,North Carolina,37173.0,1212,18.0,1.0,2.0
625267,2021-07-12,Transylvania,North Carolina,37175.0,2397,33.0,3.0,10.0
625268,2021-07-12,Tyrrell,North Carolina,37177.0,327,6.0,1.0,1.0
625269,2021-07-12,Union,North Carolina,37179.0,25088,226.0,55.0,144.0
625270,2021-07-12,Vance,North Carolina,37181.0,5001,90.0,2.0,6.0
625271,2021-07-12,Wake,North Carolina,37183.0,90755,740.0,0.0,287.0
625272,2021-07-12,Warren,North Carolina,37185.0,1820,20.0,1.0,3.0
625273,2021-07-12,Washington,North Carolina,37187.0,1142,32.0,1.0,2.0
625274,2021-07-12,Watauga,North Carolina,37189.0,5027,33.0,1.0,3.0
625275,2021-07-12,Wayne,North Carolina,37191.0,11604,243.0,45.0,108.0
625276,2021-07-12,Wilkes,North Carolina,37193.0,6970,117.0,9.0,16.0
625277,2021-07-12,Wilson,North Carolina,37195.0,9980,181.0,6.0,51.0
625278,2021-07-12,Yadkin,North Carolina,37197.0,4148,55.0,6.0,12.0
625279,2021-07-12,Yancey,North Carolina,37199.0,1638,28.0,0.0,-2.0
628426,2021-07-13,Alamance,North Carolina,37001.0,19108,288.0,2.0,43.0
628427,2021-07-13,Alexander,North Carolina,37003.0,4470,84.0,1.0,14.0
628428,2021-07-13,Alleghany,North Carolina,37005.0,1103,5.0,4.0,5.0
628429,2021-07-13,Anson,North Carolina,37007.0,2648,56.0,0.0,9.0
628430,2021-07-13,Ashe,North Carolina,37009.0,2260,45.0,2.0,7.0
628431,2021-07-13,Avery,North Carolina,37011.0,2166,21.0,0.0,1.0
628432,2021-07-13,Beaufort,North Carolina,37013.0,4810,103.0,0.0,12.0
628433,2021-07-13,Bertie,North Carolina,37015.0,1798,45.0,0.0,2.0
628434,2021-07-13,Bladen,North Carolina,37017.0,3546,50.0,-1.0,17.0
628435,2021-07-13,Brunswick,North Carolina,37019.0,9448,156.0,12.0,74.0
628436,2021-07-13,Buncombe,North Carolina,37021.0,18192,337.0,6.0,77.0
628437,2021-07-13,Burke,North Carolina,37023.0,10177,164.0,4.0,21.0
628438,2021-07-13,Cabarrus,North Carolina,37025.0,22551,264.0,19.0,119.0
628439,2021-07-13,Caldwell,North Carolina,37027.0,9535,111.0,3.0,6.0
628440,2021-07-13,Camden,North Carolina,37029.0,696,6.0,0.0,0.0
628441,2021-07-13,Carteret,North Carolina,37031.0,5274,57.0,8.0,11.0
628442,2021-07-13,Caswell,North Carolina,37033.0,2208,30.0,0.0,1.0
628443,2021-07-13,Catawba,North Carolina,37035.0,19904,311.0,7.0,55.0
628444,2021-07-13,Chatham,North Carolina,37037.0,4792,89.0,3.0,32.0
628445,2021-07-13,Cherokee,North Carolina,37039.0,2660,38.0,4.0,17.0
628446,2021-07-13,Chowan,North Carolina,37041.0,1505,35.0,5.0,10.0
628447,2021-07-13,Clay,North Carolina,37043.0,909,18.0,0.0,4.0
628448,2021-07-13,Cleveland,North Carolina,37045.0,11801,228.0,14.0,66.0
628449,2021-07-13,Columbus,North Carolina,37047.0,6491,153.0,1.0,29.0
628450,2021-07-13,Craven,North Carolina,37049.0,9503,128.0,2.0,24.0
628451,2021-07-13,Cumberland,North Carolina,37051.0,30760,324.0,44.0,309.0
628452,2021-07-13,Currituck,North Carolina,37053.0,1589,16.0,0.0,5.0
628453,2021-07-13,Dare,North Carolina,37055.0,2230,10.0,2.0,29.0
628454,2021-07-13,Davidson,North Carolina,37057.0,17065,200.0,3.0,19.0
628455,2021-07-13,Davie,North Carolina,37059.0,4209,40.0,3.0,20.0
628456,2021-07-13,Duplin,North Carolina,37061.0,6423,142.0,5.0,32.0
628457,2021-07-13,Durham,North Carolina,37063.0,26168,234.0,21.0,177.0
628458,2021-07-13,Edgecombe,North Carolina,37065.0,5730,113.0,3.0,12.0
628459,2021-07-13,Forsyth,North Carolina,37067.0,37127,427.0,14.0,79.0
628460,2021-07-13,Franklin,North Carolina,37069.0,7046,54.0,1.0,2.0
628461,2021-07-13,Gaston,North Carolina,37071.0,27278,444.0,13.0,57.0
628462,2021-07-13,Gates,North Carolina,37073.0,750,13.0,0.0,0.0
628463,2021-07-13,Graham,North Carolina,37075.0,684,13.0,4.0,15.0
628464,2021-07-13,Granville,North Carolina,37077.0,6011,83.0,1.0,12.0
628465,2021-07-13,Greene,North Carolina,37079.0,2434,47.0,-1.0,7.0
628466,2021-07-13,Guilford,North Carolina,37081.0,48875,726.0,16.0,82.0
628467,2021-07-13,Halifax,North Carolina,37083.0,5705,114.0,0.0,17.0
628468,2021-07-13,Harnett,North Carolina,37085.0,12169,182.0,10.0,73.0
628469,2021-07-13,Haywood,North Carolina,37087.0,4517,99.0,6.0,16.0
628470,2021-07-13,Henderson,North Carolina,37089.0,10352,165.0,5.0,27.0
628471,2021-07-13,Hertford,North Carolina,37091.0,2119,64.0,0.0,2.0
628472,2021-07-13,Hoke,North Carolina,37093.0,4957,56.0,1.0,35.0
628473,2021-07-13,Hyde,North Carolina,37095.0,670,9.0,0.0,-1.0
628474,2021-07-13,Iredell,North Carolina,37097.0,19394,236.0,9.0,77.0
628475,2021-07-13,Jackson,North Carolina,37099.0,3666,56.0,5.0,2.0
628476,2021-07-13,Johnston,North Carolina,37101.0,22541,239.0,25.0,206.0
628477,2021-07-13,Jones,North Carolina,37103.0,905,28.0,2.0,4.0
628478,2021-07-13,Lee,North Carolina,37105.0,6197,83.0,4.0,25.0
628479,2021-07-13,Lenoir,North Carolina,37107.0,6296,127.0,2.0,18.0
628480,2021-07-13,Lincoln,North Carolina,37109.0,10340,86.0,6.0,43.0
628481,2021-07-13,Macon,North Carolina,37113.0,3178,41.0,1.0,7.0
628482,2021-07-13,Madison,North Carolina,37115.0,1611,43.0,0.0,7.0
628483,2021-07-13,Martin,North Carolina,37117.0,2339,46.0,1.0,9.0
628484,2021-07-13,McDowell,North Carolina,37111.0,5311,63.0,2.0,17.0
628485,2021-07-13,Mecklenburg,North Carolina,37119.0,115389,981.0,80.0,482.0
628486,2021-07-13,Mitchell,North Carolina,37121.0,1477,16.0,0.0,-2.0
628487,2021-07-13,Montgomery,North Carolina,37123.0,3394,97.0,1.0,5.0
628488,2021-07-13,Moore,North Carolina,37125.0,9107,195.0,6.0,30.0
628489,2021-07-13,Nash,North Carolina,37127.0,11754,199.0,2.0,22.0
628490,2021-07-13,New Hanover,North Carolina,37129.0,19641,176.0,6.0,60.0
628491,2021-07-13,Northampton,North Carolina,37131.0,1900,61.0,0.0,5.0
628492,2021-07-13,Onslow,North Carolina,37133.0,18040,154.0,9.0,105.0
628493,2021-07-13,Orange,North Carolina,37135.0,8640,101.0,2.0,27.0
628494,2021-07-13,Pamlico,North Carolina,37137.0,1120,13.0,0.0,2.0
628495,2021-07-13,Pasquotank,North Carolina,37139.0,3463,86.0,2.0,10.0
628496,2021-07-13,Pender,North Carolina,37141.0,5590,69.0,3.0,27.0
628497,2021-07-13,Perquimans,North Carolina,37143.0,1034,11.0,0.0,0.0
628498,2021-07-13,Person,North Carolina,37145.0,3546,71.0,3.0,22.0
628499,2021-07-13,Pitt,North Carolina,37147.0,20662,96.0,7.0,110.0
628500,2021-07-13,Polk,North Carolina,37149.0,1508,31.0,1.0,7.0
628501,2021-07-13,Randolph,North Carolina,37151.0,15406,231.0,6.0,36.0
628502,2021-07-13,Richmond,North Carolina,37153.0,4902,98.0,10.0,50.0
628503,2021-07-13,Robeson,North Carolina,37155.0,17082,272.0,12.0,148.0
628504,2021-07-13,Rockingham,North Carolina,37157.0,8153,166.0,3.0,47.0
628505,2021-07-13,Rowan,North Carolina,37159.0,17367,313.0,5.0,67.0
628506,2021-07-13,Rutherford,North Carolina,37161.0,7481,218.0,7.0,24.0
628507,2021-07-13,Sampson,North Carolina,37163.0,8201,115.0,7.0,24.0
628508,2021-07-13,Scotland,North Carolina,37165.0,3934,88.0,2.0,20.0
628509,2021-07-13,Stanly,North Carolina,37167.0,7961,138.0,4.0,15.0
628510,2021-07-13,Stokes,North Carolina,37169.0,4249,81.0,1.0,16.0
628511,2021-07-13,Surry,North Carolina,37171.0,8460,171.0,5.0,39.0
628512,2021-07-13,Swain,North Carolina,37173.0,1213,18.0,1.0,3.0
628513,2021-07-13,Transylvania,North Carolina,37175.0,2399,33.0,2.0,13.0
628514,2021-07-13,Tyrrell,North Carolina,37177.0,327,6.0,0.0,1.0
628515,2021-07-13,Union,North Carolina,37179.0,25104,226.0,16.0,118.0
628516,2021-07-13,Vance,North Carolina,37181.0,5002,90.0,1.0,4.0
628517,2021-07-13,Wake,North Carolina,37183.0,90886,740.0,131.0,418.0
628518,2021-07-13,Warren,North Carolina,37185.0,1819,20.0,-1.0,2.0
628519,2021-07-13,Washington,North Carolina,37187.0,1142,32.0,0.0,1.0
628520,2021-07-13,Watauga,North Carolina,37189.0,5028,33.0,1.0,2.0
628521,2021-07-13,Wayne,North Carolina,37191.0,11609,243.0,5.0,76.0
628522,2021-07-13,Wilkes,North Carolina,37193.0,6975,117.0,5.0,18.0
628523,2021-07-13,Wilson,North Carolina,37195.0,9986,181.0,6.0,39.0
628524,2021-07-13,Yadkin,North Carolina,37197.0,4150,55.0,2.0,10.0
628525,2021-07-13,Yancey,North Carolina,37199.0,1638,28.0,0.0,-2.0
631673,2021-07-14,Alamance,North Carolina,37001.0,19124,288.0,16.0,55.0
631674,2021-07-14,Alexander,North Carolina,37003.0,4474,84.0,4.0,15.0
631675,2021-07-14,Alleghany,North Carolina,37005.0,1103,5.0,0.0,5.0
631676,2021-07-14,Anson,North Carolina,37007.0,2652,56.0,4.0,13.0
631677,2021-07-14,Ashe,North Carolina,37009.0,2261,45.0,1.0,8.0
631678,2021-07-14,Avery,North Carolina,37011.0,2167,21.0,1.0,2.0
631679,2021-07-14,Beaufort,North Carolina,37013.0,4813,103.0,3.0,14.0
631680,2021-07-14,Bertie,North Carolina,37015.0,1798,45.0,0.0,1.0
631681,2021-07-14,Bladen,North Carolina,37017.0,3552,52.0,6.0,24.0
631682,2021-07-14,Brunswick,North Carolina,37019.0,9460,156.0,12.0,78.0
631683,2021-07-14,Buncombe,North Carolina,37021.0,18217,337.0,25.0,89.0
631684,2021-07-14,Burke,North Carolina,37023.0,10184,164.0,7.0,24.0
631685,2021-07-14,Cabarrus,North Carolina,37025.0,22573,264.0,22.0,127.0
631686,2021-07-14,Caldwell,North Carolina,37027.0,9540,111.0,5.0,9.0
631687,2021-07-14,Camden,North Carolina,37029.0,696,6.0,0.0,0.0
631688,2021-07-14,Carteret,North Carolina,37031.0,5298,57.0,24.0,35.0
631689,2021-07-14,Caswell,North Carolina,37033.0,2208,30.0,0.0,2.0
631690,2021-07-14,Catawba,North Carolina,37035.0,19931,311.0,27.0,71.0
631691,2021-07-14,Chatham,North Carolina,37037.0,4795,89.0,3.0,32.0
631692,2021-07-14,Cherokee,North Carolina,37039.0,2665,39.0,5.0,18.0
631693,2021-07-14,Chowan,North Carolina,37041.0,1510,35.0,5.0,15.0
631694,2021-07-14,Clay,North Carolina,37043.0,910,18.0,1.0,5.0
631695,2021-07-14,Cleveland,North Carolina,37045.0,11814,228.0,13.0,74.0
631696,2021-07-14,Columbus,North Carolina,37047.0,6496,153.0,5.0,22.0
631697,2021-07-14,Craven,North Carolina,37049.0,9511,128.0,8.0,31.0
631698,2021-07-14,Cumberland,North Carolina,37051.0,30829,325.0,69.0,354.0
631699,2021-07-14,Currituck,North Carolina,37053.0,1591,16.0,2.0,6.0
631700,2021-07-14,Dare,North Carolina,37055.0,2242,10.0,12.0,39.0
631701,2021-07-14,Davidson,North Carolina,37057.0,17071,200.0,6.0,19.0
631702,2021-07-14,Davie,North Carolina,37059.0,4215,40.0,6.0,25.0
631703,2021-07-14,Duplin,North Carolina,37061.0,6438,142.0,15.0,45.0
631704,2021-07-14,Durham,North Carolina,37063.0,26169,236.0,1.0,100.0
631705,2021-07-14,Edgecombe,North Carolina,37065.0,5735,113.0,5.0,14.0
631706,2021-07-14,Forsyth,North Carolina,37067.0,37146,427.0,19.0,93.0
631707,2021-07-14,Franklin,North Carolina,37069.0,7051,54.0,5.0,6.0
631708,2021-07-14,Gaston,North Carolina,37071.0,27291,444.0,13.0,66.0
631709,2021-07-14,Gates,North Carolina,37073.0,750,13.0,0.0,0.0
631710,2021-07-14,Graham,North Carolina,37075.0,685,13.0,1.0,15.0
631711,2021-07-14,Granville,North Carolina,37077.0,6014,83.0,3.0,15.0
631712,2021-07-14,Greene,North Carolina,37079.0,2433,47.0,-1.0,6.0
631713,2021-07-14,Guilford,North Carolina,37081.0,48908,726.0,33.0,109.0
631714,2021-07-14,Halifax,North Carolina,37083.0,5708,114.0,3.0,17.0
631715,2021-07-14,Harnett,North Carolina,37085.0,12188,182.0,19.0,87.0
631716,2021-07-14,Haywood,North Carolina,37087.0,4519,99.0,2.0,18.0
631717,2021-07-14,Henderson,North Carolina,37089.0,10365,165.0,13.0,35.0
631718,2021-07-14,Hertford,North Carolina,37091.0,2119,64.0,0.0,2.0
631719,2021-07-14,Hoke,North Carolina,37093.0,4966,56.0,9.0,38.0
631720,2021-07-14,Hyde,North Carolina,37095.0,670,9.0,0.0,-1.0
631721,2021-07-14,Iredell,North Carolina,37097.0,19415,236.0,21.0,81.0
631722,2021-07-14,Jackson,North Carolina,37099.0,3669,56.0,3.0,5.0
631723,2021-07-14,Johnston,North Carolina,37101.0,22561,239.0,20.0,201.0
631724,2021-07-14,Jones,North Carolina,37103.0,906,28.0,1.0,5.0
631725,2021-07-14,Lee,North Carolina,37105.0,6198,83.0,1.0,27.0
631726,2021-07-14,Lenoir,North Carolina,37107.0,6297,127.0,1.0,17.0
631727,2021-07-14,Lincoln,North Carolina,37109.0,10361,86.0,21.0,61.0
631728,2021-07-14,Macon,North Carolina,37113.0,3185,41.0,7.0,14.0
631729,2021-07-14,Madison,North Carolina,37115.0,1613,43.0,2.0,10.0
631730,2021-07-14,Martin,North Carolina,37117.0,2339,46.0,0.0,8.0
631731,2021-07-14,McDowell,North Carolina,37111.0,5313,63.0,2.0,19.0
631732,2021-07-14,Mecklenburg,North Carolina,37119.0,115501,981.0,112.0,527.0
631733,2021-07-14,Mitchell,North Carolina,37121.0,1477,16.0,0.0,-2.0
631734,2021-07-14,Montgomery,North Carolina,37123.0,3396,97.0,2.0,7.0
631735,2021-07-14,Moore,North Carolina,37125.0,9113,195.0,6.0,33.0
631736,2021-07-14,Nash,North Carolina,37127.0,11757,200.0,3.0,28.0
631737,2021-07-14,New Hanover,North Carolina,37129.0,19659,176.0,18.0,66.0
631738,2021-07-14,Northampton,North Carolina,37131.0,1900,61.0,0.0,4.0
631739,2021-07-14,Onslow,North Carolina,37133.0,18077,154.0,37.0,141.0
631740,2021-07-14,Orange,North Carolina,37135.0,8644,101.0,4.0,25.0
631741,2021-07-14,Pamlico,North Carolina,37137.0,1120,13.0,0.0,1.0
631742,2021-07-14,Pasquotank,North Carolina,37139.0,3464,86.0,1.0,11.0
631743,2021-07-14,Pender,North Carolina,37141.0,5597,69.0,7.0,25.0
631744,2021-07-14,Perquimans,North Carolina,37143.0,1034,11.0,0.0,0.0
631745,2021-07-14,Person,North Carolina,37145.0,3550,71.0,4.0,24.0
631746,2021-07-14,Pitt,North Carolina,37147.0,20687,96.0,25.0,127.0
631747,2021-07-14,Polk,North Carolina,37149.0,1508,31.0,0.0,6.0
631748,2021-07-14,Randolph,North Carolina,37151.0,15413,231.0,7.0,41.0
631749,2021-07-14,Richmond,North Carolina,37153.0,4910,98.0,8.0,56.0
631750,2021-07-14,Robeson,North Carolina,37155.0,17118,272.0,36.0,179.0
631751,2021-07-14,Rockingham,North Carolina,37157.0,8157,166.0,4.0,50.0
631752,2021-07-14,Rowan,North Carolina,37159.0,17388,313.0,21.0,84.0
631753,2021-07-14,Rutherford,North Carolina,37161.0,7489,218.0,8.0,30.0
631754,2021-07-14,Sampson,North Carolina,37163.0,8211,115.0,10.0,29.0
631755,2021-07-14,Scotland,North Carolina,37165.0,3940,88.0,6.0,23.0
631756,2021-07-14,Stanly,North Carolina,37167.0,7965,138.0,4.0,18.0
631757,2021-07-14,Stokes,North Carolina,37169.0,4257,81.0,8.0,24.0
631758,2021-07-14,Surry,North Carolina,37171.0,8468,171.0,8.0,47.0
631759,2021-07-14,Swain,North Carolina,37173.0,1213,18.0,0.0,3.0
631760,2021-07-14,Transylvania,North Carolina,37175.0,2398,33.0,-1.0,11.0
631761,2021-07-14,Tyrrell,North Carolina,37177.0,327,6.0,0.0,1.0
631762,2021-07-14,Union,North Carolina,37179.0,25135,226.0,31.0,136.0
631763,2021-07-14,Vance,North Carolina,37181.0,5003,90.0,1.0,4.0
631764,2021-07-14,Wake,North Carolina,37183.0,90948,740.0,62.0,352.0
631765,2021-07-14,Warren,North Carolina,37185.0,1819,20.0,0.0,0.0
631766,2021-07-14,Washington,North Carolina,37187.0,1143,32.0,1.0,1.0
631767,2021-07-14,Watauga,North Carolina,37189.0,5028,33.0,0.0,2.0
631768,2021-07-14,Wayne,North Carolina,37191.0,11617,243.0,8.0,78.0
631769,2021-07-14,Wilkes,North Carolina,37193.0,6982,117.0,7.0,24.0
631770,2021-07-14,Wilson,North Carolina,37195.0,9989,181.0,3.0,39.0
631771,2021-07-14,Yadkin,North Carolina,37197.0,4153,55.0,3.0,15.0
631772,2021-07-14,Yancey,North Carolina,37199.0,1641,28.0,3.0,1.0
634921,2021-07-15,Alamance,North Carolina,37001.0,19132,288.0,8.0,54.0
634922,2021-07-15,Alexander,North Carolina,37003.0,4476,84.0,2.0,16.0
634923,2021-07-15,Alleghany,North Carolina,37005.0,1103,5.0,0.0,5.0
634924,2021-07-15,Anson,North Carolina,37007.0,2654,56.0,2.0,13.0
634925,2021-07-15,Ashe,North Carolina,37009.0,2261,45.0,0.0,8.0
634926,2021-07-15,Avery,North Carolina,37011.0,2167,21.0,0.0,1.0
634927,2021-07-15,Beaufort,North Carolina,37013.0,4814,103.0,1.0,11.0
634928,2021-07-15,Bertie,North Carolina,37015.0,1800,45.0,2.0,2.0
634929,2021-07-15,Bladen,North Carolina,37017.0,3565,52.0,13.0,31.0
634930,2021-07-15,Brunswick,North Carolina,37019.0,9469,156.0,9.0,76.0
634931,2021-07-15,Buncombe,North Carolina,37021.0,18228,336.0,11.0,91.0
634932,2021-07-15,Burke,North Carolina,37023.0,10183,164.0,-1.0,24.0
634933,2021-07-15,Cabarrus,North Carolina,37025.0,22608,264.0,35.0,152.0
634934,2021-07-15,Caldwell,North Carolina,37027.0,9545,111.0,5.0,12.0
634935,2021-07-15,Camden,North Carolina,37029.0,696,6.0,0.0,0.0
634936,2021-07-15,Carteret,North Carolina,37031.0,5302,57.0,4.0,42.0
634937,2021-07-15,Caswell,North Carolina,37033.0,2209,30.0,1.0,3.0
634938,2021-07-15,Catawba,North Carolina,37035.0,19950,311.0,19.0,87.0
634939,2021-07-15,Chatham,North Carolina,37037.0,4799,89.0,4.0,38.0
634940,2021-07-15,Cherokee,North Carolina,37039.0,2669,39.0,4.0,21.0
634941,2021-07-15,Chowan,North Carolina,37041.0,1512,35.0,2.0,20.0
634942,2021-07-15,Clay,North Carolina,37043.0,916,18.0,6.0,11.0
634943,2021-07-15,Cleveland,North Carolina,37045.0,11826,228.0,12.0,65.0
634944,2021-07-15,Columbus,North Carolina,37047.0,6507,153.0,11.0,28.0
634945,2021-07-15,Craven,North Carolina,37049.0,9512,128.0,1.0,25.0
634946,2021-07-15,Cumberland,North Carolina,37051.0,30903,325.0,74.0,387.0
634947,2021-07-15,Currituck,North Carolina,37053.0,1595,16.0,4.0,12.0
634948,2021-07-15,Dare,North Carolina,37055.0,2246,10.0,4.0,38.0
634949,2021-07-15,Davidson,North Carolina,37057.0,17083,201.0,12.0,42.0
634950,2021-07-15,Davie,North Carolina,37059.0,4218,40.0,3.0,21.0
634951,2021-07-15,Duplin,North Carolina,37061.0,6451,142.0,13.0,54.0
634952,2021-07-15,Durham,North Carolina,37063.0,26212,237.0,43.0,118.0
634953,2021-07-15,Edgecombe,North Carolina,37065.0,5738,113.0,3.0,16.0
634954,2021-07-15,Forsyth,North Carolina,37067.0,37168,427.0,22.0,99.0
634955,2021-07-15,Franklin,North Carolina,37069.0,7051,54.0,0.0,6.0
634956,2021-07-15,Gaston,North Carolina,37071.0,27318,444.0,27.0,77.0
634957,2021-07-15,Gates,North Carolina,37073.0,751,13.0,1.0,2.0
634958,2021-07-15,Graham,North Carolina,37075.0,685,13.0,0.0,13.0
634959,2021-07-15,Granville,North Carolina,37077.0,6016,83.0,2.0,9.0
634960,2021-07-15,Greene,North Carolina,37079.0,2434,47.0,1.0,8.0
634961,2021-07-15,Guilford,North Carolina,37081.0,48944,726.0,36.0,133.0
634962,2021-07-15,Halifax,North Carolina,37083.0,5710,114.0,2.0,13.0
634963,2021-07-15,Harnett,North Carolina,37085.0,12216,182.0,28.0,103.0
634964,2021-07-15,Haywood,North Carolina,37087.0,4528,99.0,9.0,27.0
634965,2021-07-15,Henderson,North Carolina,37089.0,10373,165.0,8.0,32.0
634966,2021-07-15,Hertford,North Carolina,37091.0,2119,64.0,0.0,2.0
634967,2021-07-15,Hoke,North Carolina,37093.0,4969,56.0,3.0,32.0
634968,2021-07-15,Hyde,North Carolina,37095.0,670,9.0,0.0,0.0
634969,2021-07-15,Iredell,North Carolina,37097.0,19427,236.0,12.0,84.0
634970,2021-07-15,Jackson,North Carolina,37099.0,3671,56.0,2.0,7.0
634971,2021-07-15,Johnston,North Carolina,37101.0,22594,239.0,33.0,202.0
634972,2021-07-15,Jones,North Carolina,37103.0,908,28.0,2.0,7.0
634973,2021-07-15,Lee,North Carolina,37105.0,6205,83.0,7.0,27.0
634974,2021-07-15,Lenoir,North Carolina,37107.0,6299,127.0,2.0,16.0
634975,2021-07-15,Lincoln,North Carolina,37109.0,10372,86.0,11.0,66.0
634976,2021-07-15,Macon,North Carolina,37113.0,3186,41.0,1.0,14.0
634977,2021-07-15,Madison,North Carolina,37115.0,1615,43.0,2.0,12.0
634978,2021-07-15,Martin,North Carolina,37117.0,2340,46.0,1.0,7.0
634979,2021-07-15,McDowell,North Carolina,37111.0,5313,63.0,0.0,19.0
634980,2021-07-15,Mecklenburg,North Carolina,37119.0,115621,982.0,120.0,594.0
634981,2021-07-15,Mitchell,North Carolina,37121.0,1477,16.0,0.0,-1.0
634982,2021-07-15,Montgomery,North Carolina,37123.0,3400,97.0,4.0,11.0
634983,2021-07-15,Moore,North Carolina,37125.0,9124,195.0,11.0,36.0
634984,2021-07-15,Nash,North Carolina,37127.0,11758,200.0,1.0,20.0
634985,2021-07-15,New Hanover,North Carolina,37129.0,19668,176.0,9.0,72.0
634986,2021-07-15,Northampton,North Carolina,37131.0,1899,61.0,-1.0,4.0
634987,2021-07-15,Onslow,North Carolina,37133.0,18132,154.0,55.0,163.0
634988,2021-07-15,Orange,North Carolina,37135.0,8657,101.0,13.0,38.0
634989,2021-07-15,Pamlico,North Carolina,37137.0,1120,13.0,0.0,0.0
634990,2021-07-15,Pasquotank,North Carolina,37139.0,3468,86.0,4.0,12.0
634991,2021-07-15,Pender,North Carolina,37141.0,5608,69.0,11.0,34.0
634992,2021-07-15,Perquimans,North Carolina,37143.0,1034,11.0,0.0,0.0
634993,2021-07-15,Person,North Carolina,37145.0,3553,71.0,3.0,26.0
634994,2021-07-15,Pitt,North Carolina,37147.0,20713,96.0,26.0,118.0
634995,2021-07-15,Polk,North Carolina,37149.0,1513,31.0,5.0,10.0
634996,2021-07-15,Randolph,North Carolina,37151.0,15425,233.0,12.0,35.0
634997,2021-07-15,Richmond,North Carolina,37153.0,4923,98.0,13.0,67.0
634998,2021-07-15,Robeson,North Carolina,37155.0,17143,273.0,25.0,176.0
634999,2021-07-15,Rockingham,North Carolina,37157.0,8166,166.0,9.0,57.0
635000,2021-07-15,Rowan,North Carolina,37159.0,17400,313.0,12.0,81.0
635001,2021-07-15,Rutherford,North Carolina,37161.0,7492,220.0,3.0,30.0
635002,2021-07-15,Sampson,North Carolina,37163.0,8216,115.0,5.0,29.0
635003,2021-07-15,Scotland,North Carolina,37165.0,3947,88.0,7.0,29.0
635004,2021-07-15,Stanly,North Carolina,37167.0,7972,138.0,7.0,25.0
